obs_id	proj_code	locality	CAT_sp	specificity_cat	fifty	remove_cat	singlecat	cat_5	plant	common_plants_only	five	PLANT_sp	obs_date	guild	para_obs_id	para_specimen_no	USNMNM	PAR_sp	plus	GENERAL	rarity	Par_remove	singlepara_1	host_sp	source_obs_id	family_par	specificity_par
357303	BETADIV	Utai	Glyphodes margaritaria		1	0	0	1	DAM	No	1	Ficus dammaropsis	26.07.2004	PAR	365494	US00491766	USNM00491766	APAN002	plus	GEN	0	0	0	1	108341	Braconidae	
357334	BETADIV	Utai	Glyphodes margaritaria		1	0	0	1	DAM	No	1	Ficus dammaropsis	29.07.2004	PAR	365525	US00491813	USNM00491813	APAN002	plus	GEN	0	0	0	1	108372	Braconidae	
357455	BETADIV	Utai	Glyphodes margaritaria		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	01.07.2004	PAR	365646	US00491679	USNM00491679	APAN002	plus	GEN	0	0	0	1	108495	Braconidae	
357607	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	DAM	No	1	Ficus dammaropsis	05.06.2004	PAR	365798	US00492791	USNM00492791	APAN002	plus	GEN	0	0	0	1	108647	Braconidae	
357613	BETADIV	Utai	Glyphodes margaritaria		1	0	0	1	DAM	No	1	Ficus dammaropsis	20.07.2004	PAR	365804	US00492802	USNM00492802	APAN002	plus	GEN	0	0	0	1	108653	Braconidae	
357669	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	DAM	No	1	Ficus dammaropsis	19.06.2004	PAR	365860	US00491614	USNM00491614	APAN002	plus	GEN	0	0	0	1	108709	Braconidae	
358676	BETADIV	Wamangu	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	23.02.2005	PAR	366867	US00508223	USNM00508223	APAN002	plus	GEN	0	0	0	1	129255	Braconidae	
358922	BETADIV	Wamangu	Glyphodes margaritaria		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	28.01.2005	PAR	367113	US00503350	USNM00503350	APAN002	plus	GEN	0	0	0	1	132259	Braconidae	
358923	BETADIV	Wamangu	Glyphodes margaritaria		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	08.02.2005	PAR	367114	US00504941	USNM00504941	APAN002	plus	GEN	0	0	0	1	132260	Braconidae	
358924	BETADIV	Wamangu	Talanga deliciosa		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	08.02.2005	PAR	367115	US00503296	USNM00503296	APAN002	plus	GEN	0	0	0	1	132261	Braconidae	
356160	BETADIV	Elem	Talanga deliciosa		1	0	0	1	PUN	Yes	0	Ficus pungens	14.05.2003	PAR	364351	US00211724	USNM00211724	APAN002	plus	GEN	0	0	0	1	66461	Braconidae	
357308	BETADIV	Utai	Glyphodes margaritaria		1	0	0	1	DAM	No	1	Ficus dammaropsis	16.07.2004	PAR	365499	US00491763	USNM00491763	APAN002	plus	GEN	0	0	0	1	108346	Braconidae	
357324	BETADIV	Utai	Glyphodes margaritaria		1	0	0	1	DAM	No	1	Ficus dammaropsis	27.07.2004	PAR	365515	US00491779	USNM00491779	APAN002	plus	GEN	0	0	0	1	108362	Braconidae	
357330	BETADIV	Utai	Talanga deliciosa		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	26.06.2004	PAR	365521	US00491785	USNM00491785	APAN002	plus	GEN	0	0	0	1	108368	Braconidae	
357366	BETADIV	Utai	Glyphodes margaritaria		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	20.07.2004	PAR	365557	US00491697	USNM00491697	APAN002	plus	GEN	0	0	0	1	108404	Braconidae	
357392	BETADIV	Utai	Glyphodes margaritaria		1	0	0	1	DAM	No	1	Ficus dammaropsis	02.07.2004	PAR	365583	US00491735	USNM00491735	APAN002	plus	GEN	0	0	0	1	108432	Braconidae	
358014	HS-CATS	Ohu1	Talanga polyzonalis		1	0	0	1	COP	Yes	0	Ficus copiosa	11.08.2004	PAR	366205	US00497272	USNM00497272	APAN002	plus	GEN	0	0	0	1	119783	Braconidae	
358943	BETADIV	Wamangu	Glyphodes margaritaria		1	0	0	1	BER	Yes	1	Ficus hahliana	11.02.2005	PAR	367134	US00504930	USNM00504930	APAN002	plus	GEN	0	0	0	1	132280	Braconidae	
358211	HS-CATS	Ohu1	Choreutis JR09		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	09.07.2004	PAR	366402	US00506229	USNM00506229	APAN004	0	MONO	1	0	1		123520	Braconidae	
358235	HS-CATS	Ohu1	Choreutis JR09		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	09.07.2004	PAR	366426	US00506205	USNM00506205	APAN004	0	MONO	1	0	1		123544	Braconidae	
358080	HS-CATS	Ohu1	Ophiorrhabda deceptor		1	0	0	1	SSW	No	0	Syzygium longipes	02.08.2004	PAR	366271	US00497292	USNM00497292	APAN006	0	MONO	1	0	1		119849	Braconidae	
358107	HS-CATS	Ohu2	Agrotera nr. effertalis		1	0	0	1	SYW	Yes	1	"Syzygium cf. ""stipulare"""	30.08.2004	PAR	366298	US00496631	USNM00496631	APAN008	0	MONO	1	0	1		119876	Braconidae	
358170	HS-CATS	Ohu1	Choreutis cf. anthorma		1	0	0	1	PHA	No	0	Ficus phaeosyce	02.07.2004	PAR	366361	US00504975	USNM00504975	APAN010	plus	GEN	0	0	0	1	123478	Braconidae	
358189	HS-CATS	Ohu1	Choreutis cf. anthorma		1	0	0	1	PHA	No	0	Ficus phaeosyce	05.07.2004	PAR	366380	US00506255	USNM00506255	APAN010	plus	GEN	0	0	0	1	123498	Braconidae	
358225	HS-CATS	Ohu1	Chamaita pr. metamelaena		0	0	0	1	PHA	No	0	Ficus phaeosyce	01.07.2004	PAR	366416	US00506219	USNM00506219	APAN010	plus	GEN	0	0	0	1	123534	Braconidae	
358495	HS-CATS	Ohu2	Choreutis JR09		1	0	0	1	HIS	No	1	Ficus hispidioides	10.09.2004	PAR	366686	US00503872	USNM00503872	APAN010	plus	GEN	0	0	0	1	124994	Braconidae	
358567	HS-CATS	Ohu1	Choreutis cf. anthorma		1	0	0	1	PHA	No	0	Ficus phaeosyce	18.06.2004	PAR	366758	US00504075	USNM00504075	APAN010	plus	GEN	0	0	0	1	125066	Braconidae	
356358	BETADIV	Niksek	Brenthia JR54		1	0	0	1	BER	Yes	1	Ficus hahliana	01.09.2003	PAR	364549	US00267942	USNM00267942	APAN010	plus	GEN	0	0	0	1	71242	Braconidae	
356359	BETADIV	Niksek	Brenthia JR32		1	0	0	1	BER	Yes	1	Ficus hahliana	12.08.2003	PAR	364550	US00267943	USNM00267943	APAN010	plus	GEN	0	0	0	1	71243	Braconidae	
356438	BETADIV	Niksek	Choreutis basalis		1	0	0	1	BER	Yes	1	Ficus hahliana	18.08.2003	PAR	364629	US00268042	USNM00268042	APAN010	plus	GEN	0	0	0	1	71439	Braconidae	
356614	BETADIV	Niksek	Choreutis cf. anthorma		1	0	0	1	BER	Yes	1	Ficus hahliana	15.09.2003	PAR	364805	US00269618	USNM00269618	APAN010	plus	GEN	0	0	0	1	75813	Braconidae	
357135	BETADIV	Yapsiei	Choreutis basalis		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	23.02.2004	PAR	365326	US00454198	USNM00454198	APAN010	plus	GEN	0	0	0	1	88523	Braconidae	
357232	BETADIV	Yapsiei	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	19.03.2004	PAR	365423	US00454365	USNM00454365	APAN010	plus	GEN	0	0	0	1	88699	Braconidae	
358020	HS-CATS	Ohu1	Brenthia JR34		1	0	0	1	DAM	No	1	Ficus dammaropsis	12.08.2004	PAR	366211	US00497804	USNM00497804	APAN010	plus	GEN	0	0	0	1	119789	Braconidae	
358145	HS-CATS	Ohu1	Dichomeris sp. XXXX068		1	0	0	1	MAF	Yes	0	Macaranga cf. brachytricha	08.07.2004	PAR	366336	US00504998	USNM00504998	APAN010	plus	GEN	0	0	0	1	123453	Braconidae	
358180	HS-CATS	Ohu1	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	12.07.2004	PAR	366371	US00506262	USNM00506262	APAN010	plus	GEN	0	0	0	1	123489	Braconidae	
358202	HS-CATS	Ohu1	Brenthia JR37		1	0	0	1	DAM	No	1	Ficus dammaropsis	14.07.2004	PAR	366393	US00506236	USNM00506236	APAN010	plus	GEN	0	0	0	1	123511	Braconidae	
359097	BETADIV	Morox	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	11.07.2005	PAR	367288	US00641828	USNM00641828	APAN010	plus	GEN	0	0	0	1	141412	Braconidae	
359251	BETADIV	Morox	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	13.07.2005	PAR	367442	US00645561	USNM00645561	APAN010	plus	GEN	0	0	0	1	141646	Braconidae	
359348	BETADIV	Morox	Brenthia JR37		1	0	0	1	DAM	No	1	Ficus dammaropsis	18.06.2005	PAR	367539	US00645577	USNM00645577	APAN010	plus	GEN	0	0	0	1	141751	Braconidae	
356349	BETADIV	Niksek	Choreutis basalis		1	0	0	1	BER	Yes	1	Ficus hahliana	18.08.2003	PAR	364540	US00267933	USNM00267933	APAN010	plus	GEN	0	0	0	1	71233	Braconidae	
356368	BETADIV	Niksek	Choreutis cf. anthorma		1	0	0	1	BER	Yes	1	Ficus hahliana	29.08.2003	PAR	364559	US00267952	USNM00267952	APAN010	plus	GEN	0	0	0	1	71252	Braconidae	
356418	BETADIV	Niksek	Choreutis cf. anthorma		1	0	0	1	BER	Yes	1	Ficus hahliana	29.08.2003	PAR	364609	US00268022	USNM00268022	APAN010	plus	GEN	0	0	0	1	71419	Braconidae	
356686	BETADIV	Niksek	Choreutis cf. anthorma		1	0	0	1	BER	Yes	1	Ficus hahliana	01.10.2003	PAR	364877	US00269691	USNM00269691	APAN010	plus	GEN	0	0	0	1	75885	Braconidae	
357122	BETADIV	Yapsiei	Choreutis basalis		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	23.02.2004	PAR	365313	US00454185	USNM00454185	APAN010	plus	GEN	0	0	0	1	88510	Braconidae	
358200	HS-CATS	Ohu1	Brenthia sp. AAI3835		1	0	0	1	DAM	No	1	Ficus dammaropsis	13.07.2004	PAR	366391	US00506242	USNM00506242	APAN010	plus	GEN	0	0	0	1	123509	Braconidae	
359102	BETADIV	Morox	Arctornis nr. intacta 1 SEM-2008		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	27.07.2005	PAR	367293	US00643655	USNM00643655	APAN010	plus	GEN	0	0	0	1	141417	Braconidae	
359393	BETADIV	Morox	Brenthia JR37		1	0	0	1	DAM	No	1	Ficus dammaropsis	08.07.2005	PAR	367584	US00645612	USNM00645612	APAN010	plus	GEN	0	0	0	1	141796	Braconidae	
359470	BETADIV	Morox	Brenthia JR37		1	0	0	1	DAM	No	1	Ficus dammaropsis	10.08.2005	PAR	367661	US00640025	USNM00640025	APAN010	plus	GEN	0	0	0	1	141873	Braconidae	
358085	HS-CATS	Ohu1	Dichomeris sp. XXXX068		1	0	0	1	MAX	Yes	1	Macaranga clavata	30.07.2004	PAR	366276	US00497213	USNM00497213	APAN011	0	MONO	1	0	1		119854	Braconidae	
358066	HS-CATS	Ohu1	Brenthia JR54		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	26.07.2004	PAR	366257	US00497273	USNM00497273	APAN013	0	GEN	1	0	0		119835	Braconidae	
358057	HS-CATS	Ohu1	Brenthia JR54		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	26.07.2004	PAR	366248	US00497645	USNM00497645	APAN013	0	GEN	1	0	0		119826	Braconidae	
361033	BETADIV	Elem	Brenthia JR54		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	08.04.2003	PAR	369224	US00169280	USNM00169280	APAN013	0	GEN	1	0	0		156654	Braconidae	
358421	HS-CATS	Ohu2	Brenthia JR22		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	30.09.2004	PAR	366612	US00504214	USNM00504214	APAN013	0	GEN	1	0	0		124920	Braconidae	
358106	HS-CATS	Ohu1	Brenthia JR34		1	0	0	1	DAM	No	1	Ficus dammaropsis	16.08.2004	PAR	366297	US00496655	USNM00496655	APAN014	0	MONO	1	0	1		119875	Braconidae	
356416	BETADIV	Niksek	Choreutis lutescens		1	0	0	1	COP	Yes	0	Ficus copiosa	14.08.2003	PAR	364607	US00268020	USNM00268020	APAN017	plus	GEN	1	0	0	1	71417	Braconidae	
358118	HS-CATS	Ohu2	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	31.08.2004	PAR	366309	US00496719	USNM00496719	APAN017	plus	GEN	1	0	0	1	119887	Braconidae	
359220	BETADIV	Morox	Choreutis lutescens		1	0	0	1	COP	Yes	0	Ficus copiosa	22.06.2005	PAR	367411	US00645476	USNM00645476	APAN017	plus	GEN	1	0	0	1	141535	Braconidae	
359496	BETADIV	Morox	Choreutis lutescens		1	0	0	1	COP	Yes	0	Ficus copiosa	10.08.2005	PAR	367687	US00640017	USNM00640017	APAN017	plus	GEN	1	0	0	1	141899	Braconidae	
356433	BETADIV	Niksek	Choreutis lutescens		1	0	0	1	COP	Yes	0	Ficus copiosa	14.08.2003	PAR	364624	US00268037	USNM00268037	APAN017	plus	GEN	1	0	0	1	71434	Braconidae	
357600	BETADIV	Utai	Meekiaria sp. AAA3375		0	0	0	1	PSS	Yes	1	Psychotria micrococca	05.06.2004	PAR	365791	US00492799	USNM00492799	APAN020	0	GEN	1	0	1		108640	Braconidae	
357601	BETADIV	Utai	Meekiaria purpurea		1	0	0	1	PSS	Yes	1	Psychotria micrococca	05.06.2004	PAR	365792	US00492804	USNM00492804	APAN020	0	GEN	1	0	1		108641	Braconidae	
357603	BETADIV	Utai	Coelorhyncidia nitidalis		1	0	0	1	PSS	Yes	1	Psychotria micrococca	14.06.2004	PAR	365794	US00492806	USNM00492806	APAN103	0	MONO	1	0	1		108643	Braconidae	
358094	HS-CATS	Ohu1	Brenthia sp. AAF6821		1	0	0	1	MAS	Yes	0	Macaranga fallacina	18.08.2004	PAR	366285	US00496744	USNM00496744	APAN113	0	GEN	1	0	0		119863	Braconidae	
358448	HS-CATS	Ohu2	Brenthia sp. AAL5584		0	0	0	1	MAS	Yes	0	Macaranga fallacina	27.09.2004	PAR	366639	US00504153	USNM00504153	APAN113	0	GEN	1	0	0		124947	Braconidae	
356177	BETADIV	Elem	Brenthia JR34		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	04.06.2003	PAR	364368	US00211741	USNM00211741	APAN113	0	GEN	1	0	0		66478	Braconidae	
358009	HS-CATS	Ohu1	Brenthia sp. AAF6821		1	0	0	1	MAS	Yes	0	Macaranga fallacina	09.08.2004	PAR	366200	US00497638	USNM00497638	APAN113	0	GEN	1	0	0		119778	Braconidae	
358615	HS-CATS	Ohu1	Agrotera ignepictoides		1	0	0	1	SYW	Yes	1	"Syzygium cf. ""stipulare"""	22.06.2004	PAR	366806	US00505071	USNM00505071	APAN117	0	MONO	1	0	1		125114	Braconidae	
356450	BETADIV	Niksek	Addaea pusilla		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	09.08.2003	PAR	364641	US00268054	USNM00268054	APAN124	plus	GEN	1	0	0	1	71451	Braconidae	
359030	BETADIV	Morox	Arctornis nr. intacta 1 SEM-2008		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	22.06.2005	PAR	367221	US00641864	USNM00641864	APAN124	plus	GEN	1	0	0	1	141345	Braconidae	
359147	BETADIV	Morox	Addaea nr. probolopsis		1	0	0	1	MAS	Yes	0	Macaranga fallacina	02.08.2005	PAR	367338	US00643640	USNM00643640	APAN124	plus	GEN	1	0	0	1	141462	Braconidae	
356459	BETADIV	Niksek	Addaea pusilla		1	0	0	1	MAC	No	1	Macaranga hispida	13.08.2003	PAR	364650	US00268063	USNM00268063	APAN124	plus	GEN	1	0	0	1	71460	Braconidae	
357264	BETADIV	Yapsiei	Addaea pusilla		1	0	0	1	MAX	Yes	1	Macaranga clavata	19.03.2004	PAR	365455	US00455177	USNM00455177	APAN124	plus	GEN	1	0	0	1	88731	Braconidae	
359459	BETADIV	Morox	Addaea nr. probolopsis		1	0	0	1	MAS	Yes	0	Macaranga fallacina	12.08.2005	PAR	367650	US00643730	USNM00643730	APAN124	plus	GEN	1	0	0	1	141862	Braconidae	
359516	BETADIV	Morox	Addaea nr. probolopsis		1	0	0	1	MAS	Yes	0	Macaranga fallacina	12.08.2005	PAR	367707	US00643721	USNM00643721	APAN124	plus	GEN	1	0	0	1	141919	Braconidae	
356178	BETADIV	Elem	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAF	Yes	0	Macaranga cf. brachytricha	03.06.2003	PAR	364369	US00211742	USNM00211742	APAN126	0	MONO	1	0	1		66479	Braconidae	
355992	BETADIV	Wanang	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAF	Yes	0	Macaranga cf. brachytricha	12.12.2002	PAR	364183	US00209090	USNM00209090	APAN126	0	MONO	1	0	1		58981	Braconidae	
358087	HS-CATS	Ohu1	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAX	Yes	1	Macaranga clavata	11.08.2004	PAR	366278	US00497214	USNM00497214	APAN127	0	GEN	1	0	0		119856	Braconidae	
359424	BETADIV	Morox	Philiris helena		1	0	0	1	MAF	Yes	0	Macaranga cf. brachytricha	03.07.2005	PAR	367615	US00644859	USNM00644859	APAN127	0	GEN	1	0	0		141827	Braconidae	
357213	BETADIV	Yapsiei	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAR	No	1	Macaranga tsonane	29.01.2004	PAR	365404	US00454276	USNM00454276	APAN127	0	GEN	1	0	0		88601	Braconidae	
357707	BETADIV	Utai	Dichomeris sp. XXXX068		1	0	0	1	MAA	Yes	0	Macaranga aleuritoides	03.07.2004	PAR	365898	US00492648	USNM00492648	APAN132	plus	GEN	1	0	0	1	108747	Braconidae	
358054	HS-CATS	Ohu1	Dichomeris sp. XXXX068		1	0	0	1	MAF	Yes	0	Macaranga cf. brachytricha	05.08.2004	PAR	366245	US00497327	USNM00497327	APAN132	plus	GEN	1	0	0	1	119823	Braconidae	
355991	BETADIV	Wanang	Mellea ordinaria complex		1	0	0	1	MAF	Yes	0	Macaranga cf. brachytricha	02.12.2002	PAR	364182	US00209089	USNM00209089	APAN132	plus	GEN	1	0	0	1	58980	Braconidae	
358042	HS-CATS	Ohu1	Dichomeris sp. XXXX068		1	0	0	1	MAF	Yes	0	Macaranga cf. brachytricha	11.08.2004	PAR	366233	US00497291	USNM00497291	APAN132	plus	GEN	1	0	0	1	119811	Braconidae	
358084	HS-CATS	Ohu1	Dichomeris sp. XXXX068		1	0	0	1	MAX	Yes	1	Macaranga clavata	30.07.2004	PAR	366275	US00497188	USNM00497188	APAN132	plus	GEN	1	0	0	1	119853	Braconidae	
356619	BETADIV	Niksek	Choreutis JR2		0	0	0	1	PUN	Yes	0	Ficus pungens	02.10.2003	PAR	364810	US00269623	USNM00269623	APAN132	plus	GEN	1	0	0	1	75818	Braconidae	
356813	BETADIV	Niksek	Choreutis basalis		1	0	0	1	BER	Yes	1	Ficus hahliana	02.10.2003	PAR	365004	US00269818	USNM00269818	BETH001	plus	GEN	0	0	0	1	76012	Bethylidae	
356830	BETADIV	Niksek	Choreutis JR5		1	0	0	1	PUN	Yes	0	Ficus pungens	04.09.2003	PAR	365021	US00269835	USNM00269835	BETH001	plus	GEN	0	0	0	1	76029	Bethylidae	
357656	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	14.07.2004	PAR	365847	US00491593	USNM00491593	BETH001	plus	GEN	0	0	0	1	108696	Bethylidae	
357657	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	04.06.2004	PAR	365848	US00491594	USNM00491594	BETH001	plus	GEN	0	0	0	1	108697	Bethylidae	
357872	HS-CATS	Ohu2	Choreutis cf. anthorma		1	0	0	1	PHA	No	0	Ficus phaeosyce	11.10.2004	PAR	366063	US00499649	USNM00499649	BETH001	plus	GEN	0	0	0	1	117629	Bethylidae	
358102	HS-CATS	Ohu1	Choreutis cf. anthorma		1	0	0	1	BER	Yes	1	Ficus hahliana	26.08.2004	PAR	366293	US00496763	USNM00496763	BETH001	plus	GEN	0	0	0	1	119871	Bethylidae	
358143	HS-CATS	Ohu1	Choreutis cf. anthorma		1	0	0	1	PHA	No	0	Ficus phaeosyce	07.07.2004	PAR	366334	US00504996	USNM00504996	BETH001	plus	GEN	0	0	0	1	123451	Bethylidae	
356427	BETADIV	Niksek	Choreutis basalis		1	0	0	1	BER	Yes	1	Ficus hahliana	01.09.2003	PAR	364618	US00268031	USNM00268031	BETH001	plus	GEN	0	0	0	1	71428	Bethylidae	
357323	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	DAM	No	1	Ficus dammaropsis	28.07.2004	PAR	365514	US00491778	USNM00491778	BETH001	plus	GEN	0	0	0	1	108361	Bethylidae	
357444	BETADIV	Utai	Glyphodes margaritaria		1	0	0	1	DAM	No	1	Ficus dammaropsis	30.07.2004	PAR	365635	US00491664	USNM00491664	BETH001	plus	GEN	0	0	0	1	108484	Bethylidae	
357634	BETADIV	Utai	Tamba kebea		1	0	0	1	SYW	Yes	1	"Syzygium cf. ""stipulare"""	02.07.2004	PAR	365825	US00491619	USNM00491619	BETH001	plus	GEN	0	0	0	1	108674	Bethylidae	
359492	BETADIV	Morox	Choreutis lutescens		1	0	0	1	COP	Yes	0	Ficus copiosa	12.08.2005	PAR	367683	US00645686	USNM00645686	BETH001	plus	GEN	0	0	0	1	141895	Bethylidae	
361024	BETADIV	Wanang	Choreutis cf. anthorma		1	0	0	1	PHA	No	0	Ficus phaeosyce	29.04.2005	PAR	369215	US00642376	USNM00642376	BETH001	plus	GEN	0	0	0	1	156645	Bethylidae	
356602	BETADIV	Niksek	Choreutis cf. anthorma		1	0	0	1	BER	Yes	1	Ficus hahliana	15.09.2003	PAR	364793	US00269606	USNM00269606	BETH001	plus	GEN	0	0	0	1	75801	Bethylidae	
357433	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	17.07.2004	PAR	365624	US00491686	USNM00491686	BETH001	plus	GEN	0	0	0	1	108473	Bethylidae	
357658	BETADIV	Utai	Choreutis cf. anthorma		1	0	0	1	CON	Yes	0	Ficus conocephalifolia	14.07.2004	PAR	365849	US00491595	USNM00491595	BETH001	plus	GEN	0	0	0	1	108698	Bethylidae	
357883	HS-CATS	Ohu2	Choreutis cf. anthorma		1	0	0	1	PHA	No	0	Ficus phaeosyce	30.09.2004	PAR	366074	US00499558	USNM00499558	BETH001	plus	GEN	0	0	0	1	117640	Bethylidae	
357899	HS-CATS	Ohu2	Choreutis JR5		1	0	0	1	PUN	Yes	0	Ficus pungens	29.09.2004	PAR	366090	US00499328	USNM00499328	BETH001	plus	GEN	0	0	0	1	117656	Bethylidae	
358073	HS-CATS	Ohu1	Choreutis JR5		1	0	0	1	PUN	Yes	0	Ficus pungens	17.08.2004	PAR	366264	US00497204	USNM00497204	BETH001	plus	GEN	0	0	0	1	119842	Bethylidae	
359135	BETADIV	Morox	Coelorhyncidia nitidalis		1	0	0	1	PSS	Yes	1	Psychotria micrococca	28.07.2005	PAR	367326	US00641839	USNM00641839	BETH001	plus	GEN	0	0	0	1	141450	Bethylidae	
359493	BETADIV	Morox	Choreutis lutescens		1	0	0	1	COP	Yes	0	Ficus copiosa	12.08.2005	PAR	367684	US00640030	USNM00640030	BETH001	plus	GEN	0	0	0	1	141896	Bethylidae	
359498	BETADIV	Morox	Choreutis lutescens		1	0	0	1	COP	Yes	0	Ficus copiosa	11.08.2005	PAR	367689	US00645666	USNM00645666	BETH001	plus	GEN	0	0	0	1	141901	Bethylidae	
361023	BETADIV	Wanang	Choreutis cf. anthorma		1	0	0	1	PHA	No	0	Ficus phaeosyce	29.04.2005	PAR	369214	US00643292	USNM00643292	BETH001	plus	GEN	0	0	0	1	156644	Bethylidae	
355975	BETADIV	Wanang	Mellea sp. 1 nr. ordinaria		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	20.12.2002	PAR	364166	US00209073	USNM00209073	BETH002	plus	GEN	0	0	0	1	58964	Bethylidae	
356446	BETADIV	Niksek	Mellea ordinaria complex		1	0	0	1	MAX	Yes	1	Macaranga clavata	15.08.2003	PAR	364637	US00268050	USNM00268050	BETH002	plus	GEN	0	0	0	1	71447	Bethylidae	
356456	BETADIV	Niksek	Addaea nr. probolopsis		1	0	0	1	MAX	Yes	1	Macaranga clavata	21.08.2003	PAR	364647	US00268060	USNM00268060	BETH002	plus	GEN	0	0	0	1	71457	Bethylidae	
356617	BETADIV	Niksek	Mellea nitida		1	0	0	1	MAC	No	1	Macaranga hispida	23.09.2003	PAR	364808	US00269621	USNM00269621	BETH002	plus	GEN	0	0	0	1	75816	Bethylidae	
356657	BETADIV	Niksek	Mellea sp.near rectiviata		1	0	0	1	MAC	No	1	Macaranga hispida	15.09.2003	PAR	364848	US00269661	USNM00269661	BETH002	plus	GEN	0	0	0	1	75856	Bethylidae	
357042	BETADIV	Yapsiei	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	18.02.2004	PAR	365233	US00454105	USNM00454105	BETH002	plus	GEN	0	0	0	1	88430	Bethylidae	
357379	BETADIV	Utai	Mellea sp. AAI1456		1	0	0	1	MAX	Yes	1	Macaranga clavata	12.07.2004	PAR	365570	US00491708	USNM00491708	BETH002	plus	GEN	0	0	0	1	108419	Bethylidae	
357413	BETADIV	Utai	Mellea ordinaria complex		1	0	0	1	MAX	Yes	1	Macaranga clavata	14.07.2004	PAR	365604	US00491746	USNM00491746	BETH002	plus	GEN	0	0	0	1	108453	Bethylidae	
357463	BETADIV	Utai	Dichomeris n. sp. nr. ochreoviridella		1	0	0	1	MAR	No	1	Macaranga tsonane	17.07.2004	PAR	365654	US00491638	USNM00491638	BETH002	plus	GEN	0	0	0	1	108503	Bethylidae	
357616	BETADIV	Utai	Mellea ordinaria complex		1	0	0	1	MAX	Yes	1	Macaranga clavata	14.06.2004	PAR	365807	US00492817	USNM00492817	BETH002	plus	GEN	0	0	0	1	108656	Bethylidae	
357624	BETADIV	Utai	Mellea ordinaria complex		1	0	0	1	MAX	Yes	1	Macaranga clavata	17.06.2004	PAR	365815	US00491621	USNM00491621	BETH002	plus	GEN	0	0	0	1	108664	Bethylidae	
357055	BETADIV	Yapsiei	Mellea ramifera		1	0	0	1	PYB	No	0	Psychotria cf. hollandiae	09.03.2004	PAR	365246	US00454118	USNM00454118	BETH002	plus	GEN	0	0	0	1	88443	Bethylidae	
358674	BETADIV	Wamangu	Limacodidae sp.LIMA007		0	0	1	0	MAQ	No	1	Macaranga quadriglandulosa	16.02.2005	PAR	366865	US00508210	USNM00508210	BETH002	plus	GEN	0	0	0	1	129253	Bethylidae	
359127	BETADIV	Morox	Brenthia JR54		1	0	0	1	BER	Yes	1	Ficus hahliana	29.06.2005	PAR	367318	US00641842	USNM00641842	BETH002	plus	GEN	0	0	0	1	141442	Bethylidae	
359149	BETADIV	Morox	Mellea hieroglyphica		1	0	0	1	MAS	Yes	0	Macaranga fallacina	20.07.2005	PAR	367340	US00641818	USNM00641818	BETH002	plus	GEN	0	0	0	1	141464	Bethylidae	
359221	BETADIV	Morox	Talanga excelsalis		1	0	0	1	COP	Yes	0	Ficus copiosa	06.07.2005	PAR	367412	US00645475	USNM00645475	BETH002	plus	GEN	0	0	0	1	141536	Bethylidae	
